Region;Site;Unit;Batch;Species;Start Fish Density;End Fish Density;Hatchery;Lot Quality;Origin Year;Origin Month;From;To;Start Av. Wt.;End Av.Wt.;Model End Av. Wt. Act. Feed;Av. Wt. Deviation (%);Av. Wt. Before Sampl.;Model End Av. Wt. Sugg. Feed;Actual Feed;Feed Category;Supplier;Period Feed Qty;Suggested Feed Qty;Feed Deviation (%);Opening Fish No;Opening Biomass;Closing Fish No;Closing Biomass;Harvest Biomass;Transfer - (Kg);Transfer + (Kg);Biomass Produced;Biomass Produced Before Sampl.;Econ. FCR Period;Econ FCR Period Before Sampl.;Mortality No;Model Mortality No;Mortality Deviation (%);SFR Period (%);SFR Period (%) Before Sampl.;SGR Period (%);Max Feed Qty;Food Price;Current Grading;Feeding Policy;Group Tag;Vaccinated;Feeder;Feeding Rate (Kg / Hour);Fastings No;Avg. Temp.;Avg. Oxygene;Transfer - (No);Transfer + (No);Harvest (No);Sampling (No);LTD Mortality No;LTD Mortality %;LTD Econ. FCR;Period Day Degrees;Start Av. Weight Category;End Av. Weight Category;Experimental;Final Harvest;Start Av Weight BioCat;End Av Weight BioCat;BATCH.START.DATE;AGE
Aveiro;AQUACRIA;N22A;SE1211L;Sole;;;Safiestela;;2012;April;13/6/2014;24/6/2014;185.31;177;185.31;-4.48;186.7;0;LE-3;ELITE;Skretting;0;0;0;4371;809.99001;8439;1493.703;0;0;737.54436;-53.83137;28.02693;0;0;69;0;0;0;0;-0.42;65.8;1.593;S ;Feed Type 2015;;Unchecked;;0;0;0;0;0;2;0;1;476.45;4.86789407;4.285566974;0;140-200;140-200;;;150-200;150-200;15/4/2012;789
Aveiro;AQUACRIA;N22A;SE1211L;Sole;;;Safiestela;;2012;April;24/6/2014;31/7/2014;177;204;195.27;4.47;194.21;177;LE-3;ELITE;Skretting;243.7;0;0;8439;1493.703;11415;2328.66;0;0;549.89438;285.06262;173.30977;0.854899881;1.406152694;73;0;0;1.03;1.5;0.38;300.4;0.268;S ;Feed Type 2015;;Unchecked;;0;0;22.97;0;0;1;0;2;739.92;5.54497234;3.840594592;605;140-200;200-300;;;150-200;200-300;15/4/2012;825
Aveiro;AQUACRIA;N22A;SE1211L;Sole;;;Safiestela;;2012;April;31/7/2014;26/8/2014;204;215;216.34;-0.62;214.57;204;LE-3;ELITE;Skretting;168.3;0;0;11415;2328.66;11289;2427.135;0;0;0;98.475;93.62073;1.709063214;1.797678783;126;0;0;0.27;0.27;0.2;123.6;0.268;S ;Feed Type 2015;;Unchecked;;0;0;20.34;0;0;0;0;2;865.92;6.489218359;3.762942979;428;200-300;200-300;;;200-300;200-300;15/4/2012;851
Aveiro;AQUACRIA;N22A;SE1211L;Sole;;;Safiestela;;2012;April;26/8/2014;29/9/2014;215;240;238.26;0.73;232.61;215;LE-3;ELITE;Skretting;194.4;0;0;11289;2427.135;6030;1447.2;0;1097.25;0;117.315;72.7533;1.6570771;2.672043742;122;0;0;-2.52;-4.31;0.32;117.2;0.033;S ;Feed Type 2015;;Unchecked;;0;0;20.48;0;2;0;0;2;553.73;7.661124631;3.532886245;716;200-300;200-300;;;200-300;200-300;15/4/2012;884
Aveiro;AQUACRIA;N22A;SE1211L;Sole;;;Safiestela;;2012;April;29/9/2014;28/10/2014;240;261;265.23;-1.59;260.5;240;LE-3;ELITE;Skretting;196.4;0;0;6030;1447.2;5986;1562.346;0;0;0;115.146;112.153;1.70566064;1.751179193;48;0;0;0.45;0.45;0.29;203.4;0.02;S ;Feed Type 2015;;Unchecked;;0;0;20.85;0;0;0;0;2;597.73;8.269886092;3.396583036;602;200-300;200-300;;;200-300;200-300;15/4/2012;913
Aveiro;AQUACRIA;N64B;SE1211L;Sole;;;Safiestela;;2012;April;26/4/2014;27/5/2014;161;177;161;9.94;171.88;0;LE-5;ELITE;Skretting;0;0;0;5905;950.705;5864;1037.928;0;0;0;87.223;57.19932;0;0;42;0;0;0;0;0.31;95.5;1.604;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;0;2;271.82;4.035290607;4.086248978;0;140-200;140-200;;;150-200;150-200;15/4/2012;762
Aveiro;AQUACRIA;N62B;SE1211L;Sole;;;Safiestela;;2012;April;11/2/2014;28/2/2014;136.36;148.1;136.36;8.61;143.1;0;LE-5;ELITE;Skretting;0;0;0;9298;1267.87528;9276;1373.7756;0;0;0;105.90032;59.52032;0;0;22;0;0;0;0;0.49;49.61;1.717;;Feed Type 2015;;Unchecked;;0;0;0;0;0;1;0;1;312.39;2.967686897;4.197643044;0;SUB 140;140-200;;;100-150;100-150;15/4/2012;673
Aveiro;AQUACRIA;N14B;SE1211L;Sole;;;Safiestela;;2012;April;5/9/2014;10/9/2014;215;218.45;217.19;0.58;216.68;215;LE-3;ELITE;Skretting;7.1;0;0;2650;569.75;2630;574.5235;0;0;0;4.7735;0.1184;1.487378234;59.96621622;20;0;0;0.25;0.25;0.32;7.1;0.104;S ;Feed Type 2015;;Unchecked;;0;0;20.69;0;0;1;0;1;236.72;7.521702106;3.779087515;102;200-300;200-300;;;200-300;200-300;15/4/2012;865
Aveiro;AQUACRIA;N14B;SE1211L;Sole;;;Safiestela;;2012;April;10/9/2014;29/9/2014;218.45;244;237.28;2.83;232.47;218.45;LE-3;ELITE;Skretting;60.8;0;0;2630;574.5235;2616;638.304;0;0;0;63.7805;33.61802;0.953269416;1.808553865;14;0;0;0.53;0.54;0.58;60.8;0.033;S ;Feed Type 2015;;Unchecked;;0;0;20.42;0;0;0;0;2;250.72;7.966547618;3.489466721;411;200-300;200-300;;;200-300;200-300;15/4/2012;884
Aveiro;AQUACRIA;N14B;SE1211L;Sole;;;Safiestela;;2012;April;29/9/2014;28/10/2014;244;273;273.68;-0.25;268.2;244;LE-3;ELITE;Skretting;100.8;0;0;2616;638.304;2574;702.702;0;0;0;64.398;52.0428;1.565266002;1.936867348;43;0;0;0.52;0.52;0.39;96.6;0.02;S ;Feed Type 2015;;Unchecked;;0;0;20.85;0;0;0;0;2;292.72;9.301084152;3.310292501;602;200-300;200-300;;;200-300;200-300;15/4/2012;913
Aveiro;AQUACRIA;N24A;SE1211L;Sole;45.94;59.21;Safiestela;;2012;April;24/6/2014;31/7/2014;251;292;274.44;6.4;275.13;251;LE-5;ELITE;Skretting;400.1;0;0;11714;2940.214;12977;3789.284;0;0;338.8502;510.2198;291.29781;0.784171841;1.373508438;117;0;0;0.54;0.72;0.41;524.7;1.229;M ;Feed Type 2015;;Unchecked;;0;0;22.97;0;0;1;0;2;768.72;5.416889517;2.622719535;605;200-300;200-300;;;200-300;200-300;15/4/2012;825
Aveiro;AQUACRIA;N24A;SE1211L;Sole;59.21;61.1;Safiestela;;2012;April;31/7/2014;26/8/2014;292;305;303.86;0.38;304.44;292;LE-5;ELITE;Skretting;214.5;0;0;12977;3789.284;12820;3910.1;0;0;0;120.816;113.6368;1.775427096;1.887592752;160;0;0;0.21;0.21;0.17;272.9;0.718;M ;Feed Type 2015;;Unchecked;;0;0;20.34;0;0;0;0;2;925.72;6.523211264;2.607136855;428;200-300;300-400;;;200-300;300-400;15/4/2012;851
Aveiro;AQUACRIA;N24A;SE1211L;Sole;61.1;34.82;Safiestela;;2012;April;26/8/2014;29/9/2014;305;330;321.3;2.71;319.25;305;LE-5;ELITE;Skretting;257.3;0;0;12820;3910.1;6753;2228.49;0;1837.59;0;155.98;83.38525;1.649570458;3.085677623;238;0;0;-2.73;-5.4;0.23;257.3;0.63;M ;Feed Type 2015;;Unchecked;;0;0;20.48;0;2;0;0;2;632.74;8.298131563;2.52676345;716;300-400;300-400;;;300-400;300-400;15/4/2012;884
Aveiro;AQUACRIA;N24A;SE1211L;Sole;34.82;40.22;Safiestela;;2012;April;29/9/2014;28/10/2014;330;384;361.97;6.09;361.16;330;LE-5;ELITE;Skretting;334.2;0;0;6753;2228.49;6703;2573.952;0;0;0;345.462;192.36548;0.967400177;1.737317943;50;0;0;0.48;0.5;0.52;344;0.449;M ;Feed Type 2015;;Unchecked;;0;0;20.85;0;0;0;0;2;682.74;8.953861528;2.315911445;602;300-400;300-400;;;300-400;300-400;15/4/2012;913
Aveiro;AQUACRIA;S22A;SE1211L;Sole;;;Safiestela;;2012;April;9/7/2014;31/7/2014;119.38;129;128.71;0.23;126.23;119.38;LE-3;ELITE;Skretting;212.4;0;0;21200;2530.856;21071;2718.159;0;0;0;187.303;128.93633;1.133991447;1.647324691;136;0;0;0.37;0.37;0.35;212.4;0.268;XS;Feed Type 2015;;Unchecked;;0;0;23.5;0;0;1;0;1;1592.03;6.762529665;5.60291652;480;SUB 140;SUB 140;;;100-150;100-150;15/4/2012;825
Aveiro;AQUACRIA;S22A;SE1211L;Sole;;;Safiestela;;2012;April;31/7/2014;26/8/2014;129;143;138.5;3.25;137.18;129;LE-3;ELITE;Skretting;214.5;0;0;21071;2718.159;20733;2964.819;0;0;0;246.66;125.99394;0.869618098;1.702462833;338;0;0;0.29;0.3;0.4;264.4;0.104;XS;Feed Type 2015;;Unchecked;;0;0;20.34;0;0;0;0;2;1930.03;8.198265818;5.213960754;428;SUB 140;140-200;;;100-150;100-150;15/4/2012;851
Aveiro;AQUACRIA;S25A;SE1211L;Sole;;;Safiestela;;2012;April;24/9/2014;29/9/2014;314.16;308;317.6;-3.02;317.64;314.16;LE-5;ELITE;Skretting;24.1;0;0;1568;492.60288;5756;1772.848;0;0;1330.54603;-50.30091;5.18693;-0.479116581;4.646293665;77;0;0;-12.27;121.87;-0.4;24.1;0.63;M ;Feed Type 2015;;Unchecked;;0;0;20.12;0;0;2;0;1;603.96;9.19821019;2.72940602;122;300-400;300-400;;;300-400;300-400;15/4/2012;884
Aveiro;AQUACRIA;S25A;SE1211L;Sole;;;Safiestela;;2012;April;29/9/2014;28/10/2014;308;345;332.22;3.85;330.12;308;LE-5;ELITE;Skretting;202.9;0;0;5756;1772.848;5704;1967.88;0;0;0;195.032;110.15648;1.040342098;1.841925232;53;0;0;0.37;0.38;0.39;208.1;0.449;M ;Feed Type 2015;;Unchecked;;0;0;20.85;0;0;0;0;2;655.96;9.990161528;2.560314959;602;300-400;300-400;;;300-400;300-400;15/4/2012;913
Aveiro;AQUACRIA;S33D;SE1211L;Sole;;;Safiestela;;2012;April;31/7/2014;31/7/2014;376.4;376;376.4;-0.11;376.4;0;;;;0;0;0;468;176.1552;468;175.968;0;159.97;0;159.7828;159.97;0;0;0;0;0;0;0;0;;0;L ;Feed Type 2015;;Unchecked;;0;0;20.38;0;1;1;0;1;22.94;5.866107503;1.58073891;0;300-400;300-400;;;300-400;300-400;15/4/2012;825
Aveiro;AQUACRIA;S21A;SE1211L;Sole;30.62;35.28;Safiestela;;2012;April;24/6/2014;31/7/2014;197;228;216.66;5.23;215.29;197;LE-3;ELITE;Skretting;232;0;0;9947;1959.559;9904;2258.112;0;0;0;298.553;172.67316;0.777081456;1.343578817;45;0;0;0.3;0.31;0.39;298.4;0.268;S ;Feed Type 2015;;Unchecked;;0;0;22.97;0;0;0;0;2;588.93;5.803283729;3.098014429;605;140-200;200-300;;YES;150-200;200-300;15/4/2012;825
Aveiro;AQUACRIA;S21A;SE1211L;Sole;35.28;37.27;Safiestela;;2012;April;31/7/2014;26/8/2014;228;243;242.71;0.12;241.36;228;LE-3;ELITE;Skretting;178.7;0;0;9904;2258.112;9816;2385.288;0;0;0;127.176;111.07776;1.405139334;1.608782892;88;0;0;0.3;0.3;0.25;124.4;0.268;S ;Feed Type 2015;;Unchecked;;0;0;20.34;0;0;0;0;2;676.93;6.670430874;3.020432741;428;200-300;200-300;;YES;200-300;200-300;15/4/2012;851
Aveiro;AQUACRIA;S21A;SE1211L;Sole;37.27;40.63;Safiestela;;2012;April;26/8/2014;29/9/2014;243;267;261.47;2.11;257.69;243;LE-3;ELITE;Skretting;235.4;0;0;9816;2385.288;9739;2600.313;0;0;0;215.025;124.35491;1.094756424;1.892969083;80;0;0;0.28;0.28;0.28;144.6;0.033;S ;Feed Type 2015;;Unchecked;;0;0;20.48;0;0;0;0;2;753.93;7.429184625;2.857168428;716;200-300;200-300;;YES;200-300;200-300;15/4/2012;884
Aveiro;AQUACRIA;S21A;SE1211L;Sole;40.63;44.69;Safiestela;;2012;April;29/9/2014;28/10/2014;267;295;291.82;1.09;288.05;267;LE-3;ELITE;Skretting;326.45;0;0;9739;2600.313;9695;2860.025;0;0;0;259.712;192.33175;1.256969258;1.697327664;52;0;0;0.41;0.42;0.34;337.15;0.02;S ;Feed Type 2015;;Unchecked;;0;0;20.85;0;0;0;0;2;797.93;7.862758198;2.710400995;602;200-300;200-300;;YES;200-300;200-300;15/4/2012;913
Aveiro;AQUACRIA;N33B;SE1304L;Sole;;;Safiestela;;2014;April;2/4/2014;26/4/2014;49.5;63;49.5;27.27;52.55;0;LE-2;ELITE;Skretting;0;0;0;5679;281.1105;5620;354.06;0;0;0;72.9495;14.2205;0;0;59;0;0;0;0;1;79;1.683;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;0;1;59;1.038915302;1.082933516;0;SUB 140;SUB 140;;;0-50;50-100;31/3/2014;26
Aveiro;AQUACRIA;N35A;SE1304L;Sole;;3.23;Safiestela;;2014;March;31/3/2014;26/4/2014;73.2;72;73.2;-1.64;78.02;0;LE-2;ELITE;Skretting;0;0;0;3947;288.9204;3942;283.824;0;0;0;-5.0964;18.63444;0;0;5;0;0;0;0;-0.06;41.5;1.683;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;0;1;5;0.12667849;-16.28728414;0;SUB 140;SUB 140;;;50-100;50-100;31/3/2014;26
Aveiro;AQUACRIA;N35A;SE1304L;Sole;14.39;18.96;Safiestela;;2014;March;24/6/2014;31/7/2014;109;144;129.64;11.08;128.09;109;LE-3;ELITE;Skretting;254.6;0;0;11617;1266.253;11587;1668.528;0;0;0;402.275;217.92583;0.632900379;1.168287394;30;0;0;0.47;0.5;0.75;330.4;0.268;;Feed Type 2015;;Unchecked;;0;0;22.97;0;0;0;0;2;68;0.583440583;1.135930701;605;SUB 140;140-200;;;100-150;100-150;31/3/2014;120
Aveiro;AQUACRIA;N35A;SE1304L;Sole;18.96;23.79;Safiestela;;2014;March;31/7/2014;26/8/2014;144;181;161.15;12.32;159.41;144;LE-3;ELITE;Skretting;221.5;0;0;11587;1668.528;11567;2093.627;0;0;0;425.099;175.36747;0.521055095;1.263062072;20;0;0;0.45;0.49;0.88;281.2;0.104;;Feed Type 2015;;Unchecked;;0;0;20.34;0;0;0;0;2;88;0.755040755;0.976581843;428;140-200;140-200;;;100-150;150-200;31/3/2014;146
Aveiro;AQUACRIA;N35A;SE1304L;Sole;23.79;26.68;Safiestela;;2014;March;26/8/2014;29/9/2014;181;204;204.71;-0.35;197.83;181;LE-3;ELITE;Skretting;319.8;0;0;11567;2093.627;11509;2347.836;0;0;0;254.209;183.19847;1.258019976;1.745647767;58;0;0;0.42;0.43;0.35;319.8;0.033;;Feed Type 2015;;Unchecked;;0;0;20.48;0;0;0;0;2;146;1.252681253;1.015544843;716;140-200;200-300;;;150-200;200-300;31/3/2014;179
Aveiro;AQUACRIA;N35C;SE1304L;Sole;;;Safiestela;;2014;April;1/4/2014;26/4/2014;62.8;77;62.8;22.61;66.53;0;LE-2;ELITE;Skretting;0;0;0;4669;293.2132;4663;359.051;0;0;0;65.8378;17.01619;0;0;6;0;0;0;0;0.82;77.1;1.683;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;0;1;6;0.128507175;1.171002871;0;SUB 140;SUB 140;;;50-100;50-100;31/3/2014;26
Aveiro;AQUACRIA;N33C;SE1304L;Sole;;;Safiestela;;2014;April;2/4/2014;26/4/2014;57.5;67;57.5;16.52;60.83;0;LE-2;ELITE;Skretting;0;0;0;5926;340.745;5899;395.233;0;0;0;54.488;18.09117;0;0;27;0;0;0;0;0.64;88.2;1.683;;Feed Type 2015;;Unchecked;;0;0;0;0;0;1;0;1;27;0.455619305;1.618556512;0;SUB 140;SUB 140;;;50-100;50-100;31/3/2014;26
Aveiro;AQUACRIA;S22A;SE1401;Sole;7.78;9.37;Safiestela;;2014;December;3/12/2014;5/1/2015;53.06;64;63.71;0.46;60.39;53.06;LE-2;ELITE;Skretting;144.2;0;0;12909;684.95154;12884;824.576;0;0;0;139.62446;93.11322;1.032770333;1.548652275;25;0;0;0.58;0.6;0.57;124.4;0;;Feed Type 2015;;Unchecked;;0;0;18.69;0;0;0;0;1;25;0.193663336;1.032758942;629;SUB 140;SUB 140;;;50-100;50-100;3/12/2014;32
Aveiro;AQUACRIA;S22A;SE1401;Sole;9.37;10.96;Safiestela;;2014;December;5/1/2015;28/1/2015;64;75;73.23;2.42;72.87;64;LE-2;ELITE;Skretting;124.5;0;0;12884;824.576;12863;964.725;0;0;0;140.149;112.75081;0.888340266;1.104204928;21;0;0;0.61;0.62;0.69;110.9;0;;Feed Type 2015;;Unchecked;;0;0;18.67;0;0;0;0;2;46;0.356340538;0.942900545;456;SUB 140;SUB 140;;;50-100;50-100;3/12/2014;55
Aveiro;AQUACRIA;S62B;SS1108L;Sole;;;Stolt Sea Farm;;2011;August;26/4/2014;27/5/2014;119;123;119;3.36;128.24;0;LE-3;ELITE;Skretting;0;0;0;6272;746.368;6252;768.996;0;0;0;22.628;55.38848;0;0;20;0;0;0;0;0.11;80.35;1.582;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;0;2;613.58;2.246624918;7.706411247;0;SUB 140;SUB 140;;YES;100-150;100-150;26/8/2011;991
Aveiro;AQUACRIA;S62B;SS1108L;Sole;;;Stolt Sea Farm;;2011;August;27/5/2014;24/6/2014;123;134;123;8.94;135.37;0;LE-3;ELITE;Skretting;0;0;0;6252;768.996;6224;834.016;0;0;0;65.02;73.54688;0;0;28;0;0;0;0;0.31;101.7;1.593;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;0;2;641.58;2.349146998;7.62240974;0;SUB 140;SUB 140;;YES;100-150;100-150;26/8/2011;1018
Aveiro;AQUACRIA;N34B;SE1304L;Sole;;;Safiestela;;2014;April;3/4/2014;26/4/2014;33.3;40;33.3;20.12;35.51;0;LE-2;ELITE;Skretting;0;0;0;5637;187.7121;5620;224.8;0;0;0;37.0879;11.8541;0;0;17;0;0;0;0;0.8;55.3;1.683;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;0;1;17;0.301578854;1.490967916;0;SUB 140;SUB 140;;;0-50;0-50;31/3/2014;26
Aveiro;AQUACRIA;S35A;SE1304L;Sole;;;Safiestela;;2014;April;29/8/2014;29/9/2014;83.06;104;97.04;7.17;93.76;83.06;LE-3;ELITE;Skretting;476.1;0;0;32983;2739.56798;32858;3417.232;0;0;0;677.66402;341.1981;0.70256054;1.395377055;125;0;0;0.5;0.53;0.73;243;0.033;;Feed Type 2015;;Unchecked;;0;0;20.45;0;0;1;0;1;400.49;1.204173731;0.996799197;633;SUB 140;SUB 140;;;50-100;100-150;31/3/2014;179
Aveiro;AQUACRIA;S32A;SE1304L;Sole;21.72;28.53;Safiestela;;2014;April;24/6/2014;31/7/2014;54;76;65.07;16.8;65.22;54;LE-2;ELITE;Skretting;397.2;0;0;35400;1911.6;33037;2510.812;0;162.69;0;761.902;405.76314;0.52132689;0.97889621;96;0;0;0.38;0.32;0.92;500.6;0.851;;Feed Type 2015;;Unchecked;;0;0;22.97;0;6;0;0;2;221.49;0.665965292;1.062899472;605;SUB 140;SUB 140;;;50-100;50-100;31/3/2014;120
Aveiro;AQUACRIA;S32A;SE1304L;Sole;28.53;32.23;Safiestela;;2014;April;31/7/2014;26/8/2014;76;86;82.97;3.65;82.75;76;LE-2;ELITE;Skretting;237;0;0;33037;2510.812;32983;2836.538;0;0;0;325.726;218.53125;0.727605411;1.084513085;54;0;0;0.34;0.35;0.48;217.5;0;;Feed Type 2015;;Unchecked;;0;0;20.34;0;0;0;0;2;275.49;0.828329849;1.036805957;428;SUB 140;SUB 140;;;50-100;50-100;31/3/2014;146
Aveiro;AQUACRIA;N32C;SE1304L;Sole;;;Safiestela;;2014;April;2/4/2014;26/4/2014;37.9;48;37.9;26.65;40.12;0;LE-2;ELITE;Skretting;0;0;0;8029;304.2991;7998;383.904;0;0;0;79.6049;16.58066;0;0;31;0;0;0;0;0.98;84.6;1.683;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;0;1;31;0.386100386;1.062627176;0;SUB 140;SUB 140;;;0-50;0-50;31/3/2014;26
Aveiro;AQUACRIA;N35A;SE1311;Sole;12.57;14.21;Safiestela;;2014;October;15/10/2014;28/10/2014;30;34;33.54;1.37;30;30;GEMMA DIAMOND 1.8;GEMMA DIAMOND;Skretting;151.3;0;0;36867;1106.01;36776;1250.384;0;0;0;144.374;-2.73;1.047972627;-55.42124542;157;0;0;0.99;1.05;0.96;88.3;0;;Feed Type 2015;;Unchecked;;0;0;21.22;0;0;0;0;1;157;0.425094089;1.06254477;291;SUB 140;SUB 140;;;0-50;0-50;14/10/2014;14
Aveiro;AQUACRIA;N35A;SE1311;Sole;14.21;22.83;Safiestela;;2014;October;28/10/2014;1/12/2014;34;58;46.36;25.11;34;34;GEMMA DIAMOND 1.8;GEMMA DIAMOND;Skretting;497.71;0;0;36776;1250.384;34639;2009.062;0;0;0;758.678;-72.658;0.656022713;-6.85003716;2141;0;0;0.91;1.21;1.57;544.21;0;;Feed Type 2015;;Unchecked;;0;0;19.98;0;0;0;0;2;2294;6.211247394;0.758219099;632;SUB 140;SUB 140;;;0-50;50-100;14/10/2014;47
Aveiro;AQUACRIA;N35A;SE1311;Sole;22.83;26.08;Safiestela;;2014;October;1/12/2014;5/1/2015;58;67;71.05;-5.7;64.71;58;GEMMA DIAMOND 1.8;GEMMA DIAMOND;Skretting;472.9;0;0;34639;2009.062;34251;2294.817;0;0;0;285.755;207.32021;1.654914175;2.281012546;389;0;0;0.63;0.64;0.41;190.5;0;;Feed Type 2015;;Unchecked;;0;0;18.72;0;0;0;0;2;2682;7.261798392;0.958614861;686;SUB 140;SUB 140;;;50-100;50-100;14/10/2014;81
Aveiro;AQUACRIA;N32B;SE1304L;Sole;;;Safiestela;;2014;April;2/4/2014;26/4/2014;37.4;47;37.4;25.67;39.63;0;LE-2;ELITE;Skretting;0;0;0;8802;329.1948;8759;411.673;0;0;0;82.4782;17.92437;0;0;43;0;0;0;0;0.95;90;1.683;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;0;1;43;0.488525335;1.091133931;0;SUB 140;SUB 140;;;0-50;0-50;31/3/2014;26
Aveiro;AQUACRIA;N44A;SE1200;Sole;14.92;36.47;Safiestela;;2014;November;2/12/2014;5/1/2015;115.61;130;130.95;-0.73;125.93;115.61;LE-2;ELITE;Skretting;406.6;0;0;11360;1313.3296;24686;3209.18;0;0;1626.55622;269.29418;168.82216;1.509872958;2.408451592;791;0;0;3.97;6.1;0.35;241.5;0;0-150;Feed Type 2015;;Unchecked;;0;0;18.7;0;0;3;0;1;2775.98;8.658364849;3.412819981;629;SUB 140;SUB 140;;;100-150;100-150;25/11/2014;40
Aveiro;AQUACRIA;N44A;SE1200;Sole;36.47;40.91;Safiestela;;2014;November;5/1/2015;28/1/2015;130;141;138.77;1.61;140.32;130;LE-2;ELITE;Skretting;239.4;0;0;24686;3209.18;25534;3600.294;0;0;187.803;203.311;185.94788;1.177506382;1.287457539;205;0;0;0.59;0.62;0.35;211.8;0;0-150;Feed Type 2015;;Unchecked;;0;0;18.67;0;0;2;0;2;3105.1;9.336784876;3.380472294;456;SUB 140;140-200;;;100-150;100-150;25/11/2014;63
Aveiro;AQUACRIA;S25A;SE1200;Sole;32.08;32.5;Safiestela;;2014;November;27/11/2014;1/12/2014;357.48;360;360.08;-0.02;351.4;357.48;LE-5;ELITE;Skretting;33.6;0;0;7898;2823.37704;7945;2860.2;0;0;20.6577;16.16526;-52.16174;2.078531369;-0.644150291;17;0;0;0.67;0.18;0.18;33.6;0.368;315-415;Feed Type 2015;;Unchecked;;0;0;19.51;0;0;3;0;1;974.2;10.32945687;2.580257565;95;300-400;300-400;;;300-400;300-400;25/11/2014;6
Aveiro;AQUACRIA;S25A;SE1200;Sole;32.5;34.05;Safiestela;;2014;November;1/12/2014;5/1/2015;360;380;381.16;-0.3;372.98;360;LE-5;ELITE;Skretting;273.1;0;0;7945;2860.2;7886;2996.68;0;0;0;136.48;81.12028;2.001025791;3.366605737;60;0;0;0.27;0.27;0.15;273.1;0.368;315-415;Feed Type 2015;;Unchecked;;0;0;18.72;0;0;0;0;2;1033.2;10.95503474;2.551578381;686;300-400;300-400;;;300-400;300-400;25/11/2014;40
Aveiro;AQUACRIA;S25A;SE1200;Sole;34.05;35.31;Safiestela;;2014;November;5/1/2015;28/1/2015;380;397;392.08;1.25;391.58;380;LE-3;ELITE;Skretting;166.3;0;0;7886;2996.68;7827;3107.319;0;0;0;110.639;68.21666;1.503086615;2.437820908;61;0;0;0.24;0.24;0.19;143.8;0.018;315-415;Feed Type 2015;;Unchecked;;0;0;18.67;0;0;0;0;2;1092.2;11.5806126;2.511697431;456;300-400;300-400;;;300-400;300-400;25/11/2014;63
Aveiro;AQUACRIA;N24A;SE1200;Sole;30.24;28.84;Safiestela;;2014;November;27/11/2014;1/12/2014;398.12;380;400.96;-5.23;398.12;398.12;LE-5;ELITE;Skretting;33.8;0;0;6685;2661.4322;6679;2538.02;0;0;0;-123.4122;-2.38872;-0.27387892;-14.14983757;6;0;0;0.33;0.32;-1.16;33.8;0.368;;Feed Type 2015;;Unchecked;;0;0;19.51;0;0;1;0;1;707.83;9.281726081;2.468246427;95;300-400;300-400;;;300-400;300-400;25/11/2014;6
Aveiro;AQUACRIA;N24A;SE1200;Sole;28.84;30.92;Safiestela;;2014;November;1/12/2014;5/1/2015;380;409;405.21;0.94;395.08;380;LE-5;ELITE;Skretting;296.8;0;0;6679;2538.02;6652;2720.668;0;0;0;182.648;90.05216;1.624983575;3.295867639;28;0;0;0.32;0.33;0.21;296.8;0.368;;Feed Type 2015;;Unchecked;;0;0;18.72;0;0;0;0;2;734.83;9.635775223;2.408338208;686;300-400;400-600;;;300-400;400+;25/11/2014;40
Aveiro;AQUACRIA;N24A;SE1200;Sole;30.92;32.3;Safiestela;;2014;November;5/1/2015;28/1/2015;409;429;425.39;0.85;410.36;409;LE-5;ELITE;Skretting;205.8;0;0;6652;2720.668;6625;2842.125;0;0;0;121.457;-2.033;1.694426834;-101.2297098;27;0;0;0.32;0.33;0.21;183.4;0.368;;Feed Type 2015;;Unchecked;;0;0;18.67;0;0;0;0;2;761.83;9.989824365;2.37456704;456;400-600;400-600;;;400+;400+;25/11/2014;63
Aveiro;AQUACRIA;S52A;SE1200;Sole;16.41;17.48;Safiestela;;2014;November;9/1/2015;28/1/2015;349;372;359.28;3.54;359.24;349;LE-5;ELITE;Skretting;69.3;0;0;4138;1444.162;4136;1538.592;0;0;0;94.43;41.65464;0.733876946;1.663680205;43;0;0;0.24;0.25;0.34;57.7;0.368;;Feed Type 2015;;Unchecked;;0;0;18.68;0;0;1;0;1;481.37;10.63559013;2.479721604;380;300-400;300-400;;;300-400;300-400;25/11/2014;63
Aveiro;AQUACRIA;S43A;SE1200;Sole;9.22;9.59;Safiestela;;2014;November;16/1/2015;28/1/2015;350;365;353.8;3.17;359.04;350;LE-3;ELITE;Skretting;14.3;0;0;2317;810.95;2311;843.515;0;0;0;32.565;18.79144;0.439121756;0.760984789;6;0;0;0.14;0.15;0.35;7.4;0.018;315-415;Feed Type 2015;;Unchecked;;0;0;18.6;0;0;2;0;1;303.17;10.81463831;2.692048401;133;300-400;300-400;;;300-400;300-400;25/11/2014;63
