Region;Site;Unit;Batch;Species;Hatchery;Lot Quality;Origin Year;Origin Month;From;To;Start Av. Wt.;End Av.Wt.;Model End Av. Wt. Act. Feed;Av. Wt. Deviation (%);Av. Wt. Before Sampl.;Model End Av. Wt. Sugg. Feed;Actual Feed;Feed Category;Supplier;Period Feed Qty;Suggested Feed Qty;Feed Deviation (%);Opening Fish No;Opening Biomass;Closing Fish No;Closing Biomass;Harvest Biomass;Given Biomass;Taken Biomass;Biomass Produced;Biomass Produced Before Sampl.;FCR Period;FCR Before Sampl.;Mortality No;Model Mortality No;Mortality Deviation (%);SFR Period (%);SFR Period (%) Before Sampl.;SGR Period (%);Max Feed Qty;Food Price;Grading;Feeding Policy;Group Tag;Vaccinated;Feeder;Feeding Rate (Kg / Hour);Fastings No;Avg. Temp.;Avg. Oxygene;Transfer - (No);Transfer + (No);Harvest (No);Sampling (No);LTD Mortality No;LTD Mortality %;LTD Econ. FCR;Period Thermal Age;Experimental;Final Harvest
Aveiro;AQUACRIA;S35A;SE1304L;Sole;Safiestela;;2014;September;28/10/2014;1/12/2014;112;127;126.91;0.07;121.84;112;LE-2;ELITE;Skretting;298.8;0;0;18064;2023.17;19183;2436.24;0;0;198.4;214.67;115.69;1.39;2.58;123;0;0;0.76;1.1;0.37;328.9;0;70-155;Feed Type 2015;;Unchecked;;0;0;19.98;0;0;1;0;2;369.33;1.95;1.3;632;;
Aveiro;AQUACRIA;S45A;CM1304L;Sole;Cupimar;;2013;April;28/10/2014;1/12/2014;294;330;314.56;4.91;304.69;294;LE-5;ELITE;Skretting;250;0;0;8746;2571.32;8624;2845.92;0;0;0;274.6;56.32;0.91;4.44;126;0;0;0.27;0.28;0.34;277.4;0.37;215-315;Feed Type 2015;;Unchecked;;0;0;19.98;0;0;0;0;2;1350.55;14.47;3.22;632;;
Aveiro;AQUACRIA;S51A;SE1304L;Sole;Safiestela;;2014;April;28/10/2014;1/12/2014;113;140;126.89;10.33;118.5;113;LE-2;ELITE;Skretting;286.5;0;0;19388;2190.84;19367;2711.38;0;0;0;520.54;104.15;0.55;2.75;22;0;0;0.35;0.38;0.63;314.3;0;70-155;Feed Type 2015;;Unchecked;;0;0;19.98;0;0;0;0;2;409.28;2.42;1.09;632;;
Aveiro;AQUACRIA;S52A;SE1210L;Sole;Safiestela;;2014;March;28/10/2014;1/12/2014;140;170;156.3;8.77;146.88;140;LE-2;ELITE;Skretting;368.5;0;0;20509;2871.26;20441;3474.97;0;0;0;603.71;131.11;0.61;2.81;70;0;0;0.34;0.37;0.57;404.3;0;70-120;Feed Type 2015;;Unchecked;;0;0;19.98;0;0;0;0;2;1256.07;5.79;1.35;632;;
Aveiro;AQUACRIA;S54A;CM1304L;Sole;Cupimar;;2013;April;28/10/2014;1/12/2014;291;321;313.34;2.44;302.65;291;LE-5;ELITE;Skretting;245;0;0;7860;2287.26;7816;2508.94;0;0;0;221.68;78.25;1.11;3.13;46;0;0;0.3;0.31;0.29;270.1;0.37;215-315;Feed Type 2015;;Unchecked;;0;0;19.98;0;0;0;0;2;1514;13.59;3.24;632;;
Aveiro;AQUACRIA;S55A;SE1210L;Sole;Safiestela;;2014;March;28/10/2014;1/12/2014;269;316;296.92;6.43;282.75;269;LE-3;ELITE;Skretting;218.7;0;0;5758;1548.9;5708;1803.73;0;0;0;254.83;65.04;0.86;3.36;51;0;0;0.38;0.41;0.47;239.8;0.02;180-215;Feed Type 2015;;Unchecked;;0;0;19.98;0;0;0;0;2;571.5;8.17;1.14;632;;
Aveiro;AQUACRIA;S61A;SE1304L;Sole;Safiestela;;2014;April;28/10/2014;1/12/2014;126;145;140.59;3.14;132.67;126;LE-2;ELITE;Skretting;264.6;0;0;16578;2088.83;16868;2445.86;0;0;52.96;304.07;96.09;0.87;2.75;42;0;0;0.4;0.56;0.41;289.7;0;70-155;Feed Type 2015;;Unchecked;;0;0;19.98;0;0;1;0;2;301.25;1.75;1.27;632;;
Aveiro;AQUACRIA;S62A;SS1204L;Sole;Stolt Sea Farm;;2012;April;28/10/2014;1/12/2014;361;362;389.55;-7.07;359.77;361;LE-5;ELITE;Skretting;95.7;0;0;1343;484.82;2377;860.47;0;0;342.3;33.35;28.05;2.87;3.41;16;0;0;4.84;5.69;0.01;105.2;0.37;M ;Feed Type 2015;;Unchecked;;0;0;19.98;0;0;1;0;2;1084.15;11.88;2.6;632;;YES
Aveiro;AQUACRIA;S62B;SE1210L;Sole;Safiestela;;2014;March;28/10/2014;1/12/2014;212;235;224.72;4.57;218.07;212;LE-3;ELITE;Skretting;134.8;0;0;8617;1826.8;8607;2022.65;0;0;0;195.84;50.12;0.69;2.69;10;0;0;0.21;0.21;0.3;149.4;0.02;120-180;Feed Type 2015;;Unchecked;;0;0;19.98;0;0;0;0;2;708.73;5.38;1.37;632;;
Aveiro;AQUACRIA;S63A;SE1304L;Sole;Safiestela;;2014;April;28/10/2014;1/12/2014;259;290;280.77;3.29;270.2;259;LE-5;ELITE;Skretting;321.6;0;0;11232;2909.09;11217;3252.93;0;0;0;343.84;121.75;0.94;2.64;15;0;0;0.31;0.32;0.33;357.5;0.37;215-315;Feed Type 2015;;Unchecked;;0;0;19.98;0;0;0;0;2;231.36;1.72;0.84;632;;
Aveiro;AQUACRIA;S64A;CM1304L;Sole;Cupimar;;2013;April;28/10/2014;1/12/2014;379;390;395.44;-1.38;390.3;379;LE-5;ELITE;Skretting;297.1;0;0;10349;3922.27;10293;4014.27;0;0;0;92;95.09;3.23;3.12;67;0;0;0.22;0.22;0.08;327.4;0.37;315-415;Feed Type 2015;;Unchecked;;0;0;19.98;0;0;0;0;2;1436.31;13.67;2.61;632;;
Aveiro;AQUACRIA;S65A;SS1204L;Sole;Stolt Sea Farm;;2012;April;28/10/2014;1/12/2014;611;630;629.72;0.04;700;611;LE-5;ELITE;Skretting;141.9;0;0;2556;1561.72;2449;1542.87;64.79;0;0;45.94;217.37;3.09;0.65;19;0;0;0.26;0.18;0.09;157.6;0.37;615-815;Feed Type 2015;;Unchecked;;0;0;19.98;0;0;0;4;2;487.98;12.02;1.8;632;;YES
Aveiro;AQUACRIA;N62A;SE1308L;Sole;Safiestela;;2014;July;29/10/2014;1/12/2014;77;90;93.42;-3.66;83.48;77;LE-2;ELITE;Skretting;410.4;0;0;10580;814.66;24871;2238.39;0;0;1123.2;300.53;138.37;1.37;2.97;88;0;0;4.18;8.41;0.47;443.1;0;60-100;Feed Type 2015;;Unchecked;;0;0;19.95;0;0;3;0;1;227.46;0.91;1.27;611;;
Aveiro;AQUACRIA;N63A;SE1308L;Sole;Safiestela;;2014;July;29/10/2014;1/12/2014;135.95;158;156.11;1.21;144.07;135.95;LE-2;ELITE;Skretting;396.8;0;0;6888;936.42;18031;2848.9;0;0;1539.05;373.42;122.25;1.06;3.25;37;0;0;3.58;10.04;0.46;429.7;0;100-200;Feed Type 2015;;Unchecked;;0;0;19.95;0;0;3;0;1;130.79;0.72;0.68;611;;
Aveiro;AQUACRIA;S12B;SS1204L;Sole;Stolt Sea Farm;;2012;April;30/10/2014;1/12/2014;361.87;350;367.81;-4.84;362.22;361.87;LE-5;ELITE;Skretting;32.8;0;0;2436;881.52;3383;1184.05;379.72;0;739.01;-56.76;-15.42;-0.58;-2.13;71;0;0;-1.04;-2.19;-0.1;36.3;0.37;315-415;Feed Type 2015;;Unchecked;;0;0;19.92;0;0;2;14;1;1740.11;15.54;2.87;314;;YES
Aveiro;AQUACRIA;S24A;SS1204L;Sole;Stolt Sea Farm;;2012;April;30/10/2014;1/12/2014;454.47;490;476.34;2.87;470.07;454.47;LE-5;ELITE;Skretting;206.5;0;0;4609;2094.65;4204;2059.96;0;437.53;51.5;351.33;267.55;0.59;0.77;113;0;0;-0.03;-0.14;0.24;226.9;0.37;415-615;Feed Type 2015;;Unchecked;;0;0;19.92;0;3;2;0;1;853.65;12.56;2.2;591;;YES
Aveiro;AQUACRIA;S31A;SE1308L;Sole;Safiestela;;2014;July;30/10/2014;1/12/2014;42.35;55;55.05;-0.09;47.41;42.35;LE-2;ELITE;Skretting;348.7;0;0;17780;752.98;25141;1382.76;0;0;330.83;298.94;108.12;1.17;3.23;285;0;0;2.22;4.63;0.82;229.4;0;0-60;Feed Type 2015;;Unchecked;;0;0;19.92;0;0;3;0;1;433.74;1.69;2.57;571;;
Aveiro;AQUACRIA;N42A;SE1306L;Sole;Safiestela;;2014;July;4/11/2014;1/12/2014;144.97;157;163.66;-4.07;144.15;144.97;LE-2;ELITE;Skretting;218.6;0;0;8207;1189.77;10449;1640.49;0;0;273.02;177.7;43.43;1.23;5.03;58;0;0;1.46;4.4;0.3;231;0;100-200;Feed Type 2015;;Unchecked;;0;0;19.82;0;0;3;0;1;181.57;1.71;0.76;511;;
Aveiro;AQUACRIA;N64A;SE1306L;Sole;Safiestela;;2014;July;4/11/2014;1/12/2014;80.35;88;92.77;-5.14;81.51;80.35;LE-2;ELITE;Skretting;185.1;0;0;5966;479.37;14992;1319.3;0;0;691.97;147.96;50.66;1.25;3.65;95;0;0;4.69;12.66;0.34;198.6;0;60-100;Feed Type 2015;;Unchecked;;0;0;19.82;0;0;3;0;1;346.3;2.26;1.24;511;;
Aveiro;AQUACRIA;N65A;SE1306L;Sole;Safiestela;;2014;July;6/11/2014;1/12/2014;41.85;55;51.68;6.42;44.24;41.85;GEMMA DIAMOND 1.8;GEMMA DIAMOND;Skretting;184.24;0;0;17994;753.05;17006;935.33;0;41.4;0;223.68;40.7;0.82;4.53;359;0;0;0.71;-0.02;1.09;192.24;0;0-60;Feed Type 2015;;Unchecked;;0;0;19.87;0;3;1;0;1;685.65;3.97;2.05;454;;
Aveiro;AQUACRIA;S31B;SS1204L;Sole;Stolt Sea Farm;;2012;April;7/11/2014;1/12/2014;181;197;194.6;1.23;184.13;181;LE-3;ELITE;Skretting;33.3;0;0;2116;383;2076;408.97;0;0;0;25.98;-0.74;1.28;-44.87;40;0;0;0.35;0.36;0.35;34.9;0.02;0-150;Feed Type 2015;;Unchecked;;0;0;19.9;0;0;1;0;1;446.96;16.65;4.59;454;;YES
Aveiro;AQUACRIA;S44A;SE1309L;Sole;Safiestela;;2014;September;12/11/2014;1/12/2014;121.88;128;132.51;-3.4;120.81;121.88;LE-2;ELITE;Skretting;175.6;0;0;14297;1742.52;15309;1959.55;0;0;108.63;108.41;-1.67;1.62;-105.45;27;0;0;1;-33.06;0.26;175.6;0;90-200;Feed Type 2015;;Unchecked;;0;0;19.92;0;0;4;0;1;170.45;1.1;0.59;395;;
Aveiro;AQUACRIA;S12C;SS1204L;Sole;Stolt Sea Farm;;2012;April;14/11/2014;1/12/2014;245.83;270;248.18;8.79;270.75;245.83;LE-5;ELITE;Skretting;4;0;0;598;147.01;6875;1856.25;780.56;0;2540.15;-50.35;-45.19;-0.08;-0.09;12;0;0;-1.35;-1.32;0.55;4;0.37;215-315;Feed Type 2015;;Unchecked;;0;0;19.89;0;0;4;6;1;1941.56;15.12;3.36;157;;YES
Aveiro;AQUACRIA;N21A;SE1309L;Sole;Safiestela;;2014;September;21/11/2014;1/12/2014;34.87;42;37.67;11.49;35.07;34.87;GEMMA DIAMOND 1.8;GEMMA DIAMOND;Skretting;87.6;0;0;26944;939.54;26918;1130.56;0;0;0;191.02;4.48;0.46;19.57;81;0;0;0.85;0.93;1.86;87.6;0;0-55;Feed Type 2015;;Unchecked;;0;0;19.91;0;0;1;0;1;3751.19;12.23;3.27;215;;
Aveiro;AQUACRIA;N43A;SE1200;Sole;Safiestela;;2014;November;25/11/2014;1/12/2014;423.87;438;429;2.1;423.87;423.87;LE-5;ELITE;Skretting;36.8;0;0;3696;1566.62;3674;1609.21;0;8.59;0;51.18;-0.74;0.72;-50.06;1;0;0;0.32;4.98;0.55;36.8;0.37;;Feed Type 2015;;Unchecked;;0;0;19.73;0;2;1;0;1;342.5;9.58;1.3;135;;
Aveiro;AQUACRIA;N12B;SE1200;Sole;Safiestela;;2014;November;27/11/2014;1/12/2014;264.82;293;267.49;9.54;264.82;264.82;LE-3;ELITE;Skretting;8.5;0;0;2433;644.31;2428;711.4;0;0;0;67.1;-1.32;0.13;-6.42;7;0;0;0.31;0.33;2.53;8.5;0.02;;Feed Type 2015;;Unchecked;;0;0;19.51;0;0;1;0;1;277.54;9.34;3.19;95;;
Aveiro;AQUACRIA;N14B;SE1200;Sole;Safiestela;;2014;November;27/11/2014;1/12/2014;287.06;303;289.92;4.51;287.06;287.06;LE-5;ELITE;Skretting;10.2;0;0;2548;731.43;2547;771.74;0;0;0;40.31;-0.29;0.25;-35.53;5;0;0;0.34;0.35;1.35;10.2;0.37;;Feed Type 2015;;Unchecked;;0;0;19.51;0;0;1;0;1;320.81;10.19;3.16;95;;
Aveiro;AQUACRIA;N24A;SE1200;Sole;Safiestela;;2014;November;27/11/2014;1/12/2014;398.12;380;400.96;-5.23;398.12;398.12;LE-5;ELITE;Skretting;33.8;0;0;6685;2661.43;6679;2538.02;0;0;0;-123.41;-2.39;-0.27;-14.15;6;0;0;0.33;0.32;-1.16;33.8;0.37;;Feed Type 2015;;Unchecked;;0;0;19.51;0;0;1;0;1;707.83;9.28;2.47;95;;
Aveiro;AQUACRIA;N44A;SE1200;Sole;Safiestela;;2014;November;27/11/2014;1/12/2014;132.77;156;134.81;15.72;132.77;132.77;LE-2;ELITE;Skretting;47.4;0;0;21539;2859.73;21532;3358.99;0;0.13;0;499.39;-0.8;0.09;-59.3;7;0;0;0.38;0.48;4.03;47.4;0;70-155;Feed Type 2015;;Unchecked;;0;0;19.51;0;1;1;0;1;896.23;4.66;1.56;95;;
Aveiro;AQUACRIA;N45A;SE1200;Sole;Safiestela;;2014;November;27/11/2014;1/12/2014;302.93;317;305.6;3.73;302.93;302.93;LE-5;ELITE;Skretting;42.6;0;0;11403;3454.31;11399;3613.48;0;0;0;159.17;-1.21;0.27;-35.16;6;0;0;0.3;0.31;1.14;42.6;0.37;;Feed Type 2015;;Unchecked;;0;0;19.51;0;0;1;0;1;849.12;7.41;1.14;95;;
Aveiro;AQUACRIA;S21A;SE1200;Sole;Safiestela;;2014;November;27/11/2014;1/12/2014;306.43;332;310.62;6.88;306.43;306.43;LE-5;ELITE;Skretting;56.1;0;0;9574;2933.76;9572;3177.9;0;0;0;244.14;-0.61;0.23;-91.54;12;0;0;0.46;0.48;2;56.1;0.37;;Feed Type 2015;;Unchecked;;0;0;19.51;0;0;1;0;1;922.02;9.08;2.55;95;;
Aveiro;AQUACRIA;S25A;SE1200;Sole;Safiestela;;2014;November;27/11/2014;1/12/2014;357.48;360;360.08;-0.02;351.4;357.48;LE-5;ELITE;Skretting;33.6;0;0;7898;2823.38;7945;2860.2;0;0;20.66;16.17;-52.16;2.08;-0.64;17;0;0;0.67;0.18;0.18;33.6;0.37;315-415;Feed Type 2015;;Unchecked;;0;0;19.51;0;0;3;0;1;974.2;10.33;2.58;95;;
Aveiro;AQUACRIA;S43A;SE1200;Sole;Safiestela;;2014;November;27/11/2014;1/12/2014;257;252;259.39;-2.85;242.37;257;LE-3;ELITE;Skretting;17.5;0;0;4245;1090.97;5591;1408.93;0;0;302.62;15.34;-38.5;1.14;-0.45;5;0;0;7.29;-2.46;-0.49;17.5;0.02;215-315;Feed Type 2015;;Unchecked;;0;0;19.51;0;0;3;0;1;642.97;7.87;3.15;76;;
Aveiro;AQUACRIA;N22A;SE1312;Sole;Safiestela;;2014;December;1/12/2014;1/12/2014;89.64;89.64;89.64;0;89.64;0;;;;0;0;0;14233;1275.85;14233;1275.85;0;0;0;0;0;0;0;1;0;0;0;0;0;;0;;Feed Type 2015;;Unchecked;;0;0;19.54;0;0;0;0;1;1;0.01;0;0;;
Aveiro;AQUACRIA;N23A;SE1312;Sole;Safiestela;;2014;December;1/12/2014;1/12/2014;44.75;44.75;44.75;0;44.75;0;;;;0;0;0;36819;1647.65;36819;1647.65;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;Feed Type 2015;;Unchecked;;0;0;19.54;0;0;0;0;1;0;0;0;0;;
Aveiro;AQUACRIA;S41A;SE1309L;Sole;Safiestela;;2014;September;1/12/2014;1/12/2014;77.07;80;77.45;3.29;77.45;77.07;LE-2;ELITE;Skretting;6;0;0;15201;1171.54;15201;1216.08;0;0;0;44.54;5.78;0.13;1.04;0;0;0;0;0;0;6;0;55-90;Feed Type 2015;;Unchecked;;0;0;19.54;0;0;1;0;1;682;3.97;1.65;19;;
Aveiro;AQUACRIA;S12C;SS1204L;Sole;Stolt Sea Farm;;2012;April;1/12/2014;5/12/2014;270;270;270.15;-0.06;254.4;270;LE-5;ELITE;Skretting;1.3;0;0;6875;1856.25;6821;1841.67;121.57;0;0;106.99;0.58;0.01;2.23;4;0;0;0.02;-3.76;0;1.3;0.37;215-315;Feed Type 2015;;Unchecked;;0;0;18.97;0;0;0;4;2;1945.56;15.15;3.37;38;;YES
Aveiro;AQUACRIA;N12A;SE1210L;Sole;Safiestela;;2014;March;1/12/2014;19/12/2014;237;246.21;249.66;-1.38;242.65;237;LE-3;ELITE;Skretting;59.6;0;0;3768;893.02;2852;702.19;0;223.06;0;32.23;22.08;1.85;2.7;10;0;0;-2.47;-3.82;0.21;59.6;0.02;120-180;Feed Type 2015;;Unchecked;;0;0;18.85;0;1;0;0;2;276.68;6.86;1.24;361;;
Aveiro;AQUACRIA;N12B;SE1200;Sole;Safiestela;;2014;November;1/12/2014;19/12/2014;293;297.08;306.58;-3.1;298.86;293;LE-3;ELITE;Skretting;46;0;0;2428;711.4;2410;715.96;0;0;0;4.56;8.85;10.09;5.2;20;0;0;0.36;0.36;0.08;46;0.02;;Feed Type 2015;;Unchecked;;0;0;18.85;0;0;0;0;2;295.54;9.95;3.23;361;;
Aveiro;AQUACRIA;N12C;SE1304L;Sole;Safiestela;;2014;April;1/12/2014;19/12/2014;188;195.6;200.11;-2.25;193.54;188;LE-3;ELITE;Skretting;59.9;0;0;4278;804.26;3025;591.69;0;243.52;0;30.95;24.71;1.94;2.42;8;0;0;-3.3;-4.28;0.22;59.9;0.02;80-90;Feed Type 2015;;Unchecked;;0;0;18.85;0;1;0;0;2;84.93;1.95;1.13;361;;
Aveiro;AQUACRIA;N13A;SE1210L;Sole;Safiestela;;2014;March;1/12/2014;19/12/2014;235;241.15;246.98;-2.36;240.48;235;LE-3;ELITE;Skretting;188.5;0;0;12700;2984.5;9846;2374.36;0;676.42;0;66.28;59.69;2.84;3.16;58;0;0;-3.61;-4.06;0.14;188.5;0.02;120-180;Feed Type 2015;;Unchecked;;0;0;18.85;0;1;0;0;2;855.66;8.88;0.96;361;;
Aveiro;AQUACRIA;N14A;SE1210L;Sole;Safiestela;;2014;March;1/12/2014;19/12/2014;244;248.11;255.89;-3.04;249.24;244;LE-3;ELITE;Skretting;60.5;0;0;3923;957.21;2987;741.1;0;228.5;0;12.39;15.77;4.88;3.84;15;0;0;-6.94;-5.36;0.09;60.5;0.02;120-180;Feed Type 2015;;Unchecked;;0;0;18.85;0;1;0;0;2;307.11;7.29;1.15;361;;
Aveiro;AQUACRIA;N14B;SE1200;Sole;Safiestela;;2014;November;1/12/2014;19/12/2014;303;299.59;316.88;-5.46;308.91;303;LE-5;ELITE;Skretting;49.5;0;0;2547;771.74;2537;760.06;0;0;0;-11.68;11.96;-4.24;4.14;10;0;0;0.36;0.35;-0.06;49.5;0.37;;Feed Type 2015;;Unchecked;;0;0;18.85;0;0;0;0;2;330.81;10.51;3.27;361;;
Aveiro;AQUACRIA;N14C;SE1304L;Sole;Safiestela;;2014;April;1/12/2014;19/12/2014;209;203.25;220.65;-7.89;213.98;209;LE-3;ELITE;Skretting;62.9;0;0;4474;935.07;3244;659.34;0;245.52;0;-30.2;4.61;-2.08;13.66;22;0;0;4.04;-22.61;-0.15;62.9;0.02;80-90;Feed Type 2015;;Unchecked;;0;0;18.85;0;1;0;0;2;131.91;2.88;1.15;361;;
Aveiro;AQUACRIA;S52A;SE1210L;Sole;Safiestela;;2014;March;4/12/2014;23/12/2014;170.7;163;174.83;-6.77;96.92;170.7;LE-2;ELITE;Skretting;93.8;0;0;8703;1485.6;16246;2648.1;1511.53;0;3142.77;-468.74;-1542.28;-0.2;-0.06;1136;0;0;-1.08;-0.02;-0.24;93.8;0;155-215;Feed Type 2015;;Unchecked;;0;0;18.81;0;0;6;2;1;3579.32;9.18;2.32;324;;
Aveiro;AQUACRIA;S52A;SE1210L;Sole;Safiestela;;2014;March;23/12/2014;26/12/2014;163;166;163.13;1.76;75.67;163;LE-2;ELITE;Skretting;2.3;0;0;16246;2648.1;0;0;3834.98;0;0;1186.88;1186.88;0;0;462;0;0;0.02;0;0.61;2.3;0;155-215;Feed Type 2015;;Unchecked;;0;0;19.09;0;0;0;4;2;3762.32;9.65;2.33;40;;
Aveiro;AQUACRIA;T1;SE1306L;Sole;Safiestela;;2014;July;7/11/2014;5/1/2015;60;100;89.5;11.73;74.38;60;LE-2;ELITE;Skretting;6.84;0;0;230;13.8;222;22.2;0;0;0;8.4;2.71;0.81;2.52;8;0;0;0.66;0.77;0.87;6.48;0;0-60;Feed Type 2015;;Unchecked;;0;0;19.16;0;0;1;0;1;15.13;6.53;1.13;1101;;
Aveiro;AQUACRIA;T2;SE1306L;Sole;Safiestela;;2014;July;7/11/2014;5/1/2015;60;100;89.98;11.14;74.63;60;LE-2;ELITE;Skretting;6.84;0;0;230;13.8;218;21.8;0;0;0;8;2.47;0.86;2.77;12;0;0;0.66;0.77;0.87;6.48;0;0-60;Feed Type 2015;;Unchecked;;0;0;19.16;0;0;1;0;1;19.13;8.26;1.16;1101;;
Aveiro;AQUACRIA;T3;SE1306L;Sole;Safiestela;;2014;July;7/11/2014;5/1/2015;60;100;89.28;12.01;74.38;60;LE-2;ELITE;Skretting;6.84;0;0;230;13.8;222;22.2;0;0;0;8.4;2.71;0.81;2.52;8;0;0;0.66;0.77;0.87;6.48;0;0-60;Feed Type 2015;;Unchecked;;0;0;19.16;0;0;1;0;1;15.13;6.53;1.13;1101;;
Aveiro;AQUACRIA;N21A;SE1309L;Sole;Safiestela;;2014;September;1/12/2014;5/1/2015;42;52;56.26;-7.57;43.91;42;GEMMA DIAMOND 1.8;GEMMA DIAMOND;Skretting;417.4;0;0;26918;1130.56;26824;1394.85;0;0;0;264.29;47.29;1.58;8.83;98;0;0;0.95;1.03;0.61;220.1;0;0-55;Feed Type 2015;;Unchecked;;0;0;18.72;0;0;0;0;2;3845.19;12.54;2.34;686;;
Aveiro;AQUACRIA;N22A;SE1312;Sole;Safiestela;;2014;December;1/12/2014;5/1/2015;89.64;104;105.33;-1.26;100.89;89.64;LE-2;ELITE;Skretting;233;0;0;14233;1275.85;14210;1477.84;0;0;0;201.99;157.8;1.15;1.48;24;0;0;0.48;0.49;0.42;117;0;;Feed Type 2015;;Unchecked;;0;0;18.72;0;0;0;0;2;24;0.17;1.15;629;;
Aveiro;AQUACRIA;N23A;SE1312;Sole;Safiestela;;2014;December;1/12/2014;5/1/2015;44.75;60;53.13;12.93;50.65;44.75;LE-2;ELITE;Skretting;338.3;0;0;36819;1647.65;36639;2198.34;0;0;0;550.69;208.12;0.61;1.63;180;0;0;0.51;0.55;0.84;181.1;0;;Feed Type 2015;;Unchecked;;0;0;18.72;0;0;0;0;2;180;0.49;0.61;629;;
Aveiro;AQUACRIA;N24A;SE1200;Sole;Safiestela;;2014;November;1/12/2014;5/1/2015;380;429;405.21;5.87;395.08;380;LE-5;ELITE;Skretting;296.8;0;0;6679;2538.02;6652;2853.71;0;0;0;315.69;90.05;0.94;3.3;28;0;0;0.31;0.33;0.35;296.8;0.37;;Feed Type 2015;;Unchecked;;0;0;18.72;0;0;0;0;2;734.83;9.64;2.3;686;;
Aveiro;AQUACRIA;N25A;SE1304L;Sole;Safiestela;;2014;April;1/12/2014;5/1/2015;290;350;318.37;9.93;306.46;290;LE-2;ELITE;Skretting;449;0;0;11262;3265.98;11215;3925.25;0;0;0;659.27;170.97;0.68;2.63;47;0;0;0.36;0.38;0.54;277.2;0;215-315;Feed Type 2015;;Unchecked;;0;0;18.72;0;0;0;0;2;295.88;2.19;0.84;686;;
Aveiro;AQUACRIA;N31A;SE1304L;Sole;Safiestela;;2014;April;1/12/2014;5/1/2015;88;115;98.6;16.63;94.47;88;LE-2;ELITE;Skretting;269.9;0;0;24828;2184.86;24226;2785.99;0;0;0;601.13;103.77;0.45;2.6;609;0;0;0.31;0.34;0.76;241.4;0;0-70;Feed Type 2015;;Unchecked;;0;0;18.72;0;0;0;0;2;1859.36;7.25;1.5;686;;
Aveiro;AQUACRIA;N32A;SE1304L;Sole;Safiestela;;2014;April;1/12/2014;5/1/2015;140;155;154.2;0.52;148.74;140;LE-2;ELITE;Skretting;343.5;0;0;21989;3078.46;21945;3401.48;0;0;0;323.02;185.64;1.06;1.85;45;0;0;0.3;0.31;0.29;214.6;0;70-155;Feed Type 2015;;Unchecked;;0;0;18.72;0;0;0;0;2;468.64;2.09;1.02;686;;
Aveiro;AQUACRIA;N33A;SE1304L;Sole;Safiestela;;2014;April;1/12/2014;5/1/2015;207;230;223.66;2.83;217.08;207;LE-3;ELITE;Skretting;288.5;0;0;14231;2945.82;14205;3267.15;0;0;0;321.33;137.8;0.9;2.09;26;0;0;0.27;0.27;0.3;288.5;0.02;155-215;Feed Type 2015;;Unchecked;;0;0;18.72;0;0;0;0;2;263.09;1.85;0.91;686;;
Aveiro;AQUACRIA;N34A;SE1311;Sole;Safiestela;;2014;Octomber;1/12/2014;5/1/2015;73;93;85.99;8.15;80.82;73;LE-2;ELITE;Skretting;421.5;0;0;31654;2310.74;31350;2915.55;0;0;0;604.81;222.97;0.7;1.89;332;0;0;0.46;0.5;0.69;297.8;0;;Feed Type 2015;;Unchecked;;0;0;18.72;0;0;0;0;2;797;2.48;0.93;686;;
Aveiro;AQUACRIA;N35A;SE1311;Sole;Safiestela;;2014;Octomber;1/12/2014;5/1/2015;58;67;71.05;-5.7;64.71;58;GEMMA DIAMOND 1.8;GEMMA DIAMOND;Skretting;472.9;0;0;34639;2009.06;34251;2294.82;0;0;0;285.76;207.32;1.65;2.28;389;0;0;0.63;0.64;0.41;190.5;0;;Feed Type 2015;;Unchecked;;0;0;18.72;0;0;0;0;2;2682;7.26;0.96;686;;
Aveiro;AQUACRIA;N42A;SE1306L;Sole;Safiestela;;2014;July;1/12/2014;5/1/2015;157;184;189.69;-3;177.55;157;LE-2;ELITE;Skretting;390.4;0;0;10449;1640.49;10434;1919.86;0;0;0;279.36;212.06;1.4;1.84;15;0;0;0.63;0.64;0.45;229.2;0;100-200;Feed Type 2015;;Unchecked;;0;0;18.72;0;0;0;0;2;196.57;1.85;0.88;686;;
Aveiro;AQUACRIA;N43A;SE1200;Sole;Safiestela;;2014;November;1/12/2014;5/1/2015;438;486;466.11;4.27;456.07;438;LE-5;ELITE;Skretting;215.2;0;0;3674;1609.21;3656;1776.82;0;0;0;167.6;58.18;1.28;3.7;18;0;0;0.36;0.38;0.3;215.2;0.37;;Feed Type 2015;;Unchecked;;0;0;18.72;0;0;0;0;2;360.5;10.08;1.29;686;;
Aveiro;AQUACRIA;N45A;SE1200;Sole;Safiestela;;2014;November;1/12/2014;5/1/2015;317;330;340.74;-3.15;331.46;317;LE-5;ELITE;Skretting;404.1;0;0;11399;3613.48;11282;3723.06;0;0;0;109.58;126.05;3.69;3.21;118;0;0;0.31;0.31;0.11;404.1;0.37;;Feed Type 2015;;Unchecked;;0;0;18.72;0;0;0;0;2;966.12;8.43;1.22;686;;
